order_id,customer_id,order_date,total_amount,payment_method,shipping_country
2410632,568270,2022-03-13,375.85,Credit Card,Gibraltar
4540538,1161681,2022-12-09,1574.42,Cash,Argentina
5049312,1502660,2023-06-19,1853.55,Cash,Nicaragua
6552525,1039741,2024-05-11,389.96,PayPal,Jamaica
6397450,896810,2024-07-27,1783.6,Cash,Ghana
6188055,58923,2023-08-10,2035.54,Bank Transfer,Guatemala
4403454,1910696,2023-12-14,0.0,PayPal,Norfolk Island
3073797,1007871,2022-08-26,1965.08,PayPal,Ukraine
7004517,801262,2024-10-18,4879.16,PayPal,Benin
7108452,1167073,2023-10-03,3490.96,Cash,Colombia
5188926,1789924,2023-02-27,1804.18,Bank Transfer,Maldives
2890805,713174,2021-12-13,23.41,Bank Transfer,Burkina Faso
3804714,397856,2023-03-30,2169.66,Bank Transfer,Marshall Islands
7325462,1378262,2024-05-13,2530.99,Cash,Libyan Arab Jamahiriya
1584570,1405730,2023-09-03,2264.43,Cash,Russian Federation
7887959,1867089,2023-04-21,3038.28,Cash,Heard Island and McDonald Islands
5979937,19824,2023-09-26,1340.14,Cash,Mexico
7809414,218842,2024-02-12,1426.15,PayPal,Cook Islands
6058892,45041,2022-02-16,5555.86,Credit Card,French Polynesia
5500660,704771,2025-02-14,1718.44,PayPal,Sierra Leone
6613028,666833,2021-12-27,0.0,Credit Card,Saint Martin
3862256,1636251,2023-10-18,3684.4,Cash,Singapore
6930052,275188,2022-07-10,2063.59,PayPal,Dominican Republic
2463350,1696813,2022-04-17,4409.6,PayPal,Cambodia
208867,72229,2023-10-21,807.08,Cash,French Polynesia
595395,1522145,2022-04-03,91.68,Credit Card,Mayotte
614827,737333,2022-02-02,1258.24,Bank Transfer,Bhutan
6180820,1908971,2022-07-29,1147.69,Credit Card,Kenya
4288736,173216,2023-02-03,0.0,Cash,Turkmenistan
7432923,1376954,2022-09-14,934.04,Credit Card,Sweden
5321433,733555,2025-06-05,266.94,Bank Transfer,Liechtenstein
4560339,1778610,2023-01-30,1920.0,Cash,Mali
2732640,139988,2023-03-24,1940.02,Credit Card,Mali
5358046,558637,2025-03-19,470.69,Bank Transfer,Anguilla
5588984,529036,2022-04-14,702.04,Cash,Burundi
6444460,1598524,2024-10-18,2189.35,PayPal,Uzbekistan
3684516,592532,2022-02-23,1556.83,Credit Card,Senegal
5362200,872860,2025-03-18,92.18,Credit Card,Congo
790365,559920,2022-10-30,1783.55,Bank Transfer,Egypt
7096680,1021783,2025-04-14,0.0,Bank Transfer,Montserrat
2697185,1933904,2022-08-24,2169.0,Cash,Kazakhstan
793269,1650785,2022-05-31,581.64,Bank Transfer,Kiribati
2765842,1106377,2023-03-18,1882.29,PayPal,Mauritius
1233148,1344873,2024-01-03,1587.69,Credit Card,Morocco
2474811,1284866,2022-07-15,5737.41,Bank Transfer,Egypt
6750805,1297169,2022-01-12,4960.18,Bank Transfer,Lesotho
1413904,731676,2024-12-28,2083.5,PayPal,Lebanon
4919254,1897199,2022-12-01,2492.71,Bank Transfer,Falkland Islands (Malvinas)
38604,656700,2022-11-13,2399.86,Cash,South Georgia and the South Sandwich Islands
3003773,803957,2025-06-27,1182.68,Cash,Congo
935296,1317950,2023-03-26,1832.84,Bank Transfer,Austria
6776660,549696,2024-01-20,2282.04,Bank Transfer,Belize
75370,287753,2023-08-08,1386.96,Credit Card,Russian Federation
7490358,518225,2024-12-05,1232.35,PayPal,Kyrgyz Republic
7527855,1408628,2023-06-17,1437.8,PayPal,Hungary
407111,151951,2024-03-02,1360.74,Bank Transfer,Philippines
6602322,1101190,2025-08-14,1265.43,Bank Transfer,Bulgaria
6606793,586047,2021-12-17,266.32,Bank Transfer,Lithuania
129977,1532671,2023-09-02,1578.4,Credit Card,Isle of Man
1405352,925494,2023-02-05,1576.17,Cash,Togo
3932819,569801,2025-08-25,563.46,PayPal,San Marino
1633138,741458,2024-10-12,0.0,Bank Transfer,French Polynesia
2368947,606301,2021-10-07,3628.65,Cash,Nicaragua
3986101,1248530,2024-06-25,155.03,Cash,Guadeloupe
2536342,1592211,2023-11-27,0.0,Bank Transfer,Madagascar
2137718,655214,2023-04-15,3270.7,Credit Card,Chile
3628526,543690,2022-04-11,3930.61,Bank Transfer,Gabon
7933540,1165522,2023-08-12,1134.87,PayPal,Qatar
2456814,432808,2024-02-10,3966.45,Cash,Mozambique
5861693,369148,2023-10-01,1916.37,Credit Card,Panama
6306155,403575,2022-05-07,4507.66,Bank Transfer,American Samoa
1133766,1432823,2024-04-29,2418.15,Credit Card,Chile
5273030,1668473,2023-02-23,1859.51,Cash,Marshall Islands
1028293,1976770,2022-07-07,0.0,Bank Transfer,Tokelau
6569498,374314,2023-06-26,1186.32,Credit Card,Cote d'Ivoire
760808,866281,2023-06-05,1721.28,PayPal,Russian Federation
2182182,1438505,2022-09-21,2687.79,Credit Card,Guatemala
391788,273969,2024-07-10,5802.57,Bank Transfer,Tokelau
7322405,1055787,2024-03-04,153.57,PayPal,Dominican Republic
3344257,1104845,2025-06-02,310.26,Cash,Egypt
3259660,518315,2023-05-21,4681.58,PayPal,New Zealand
4704741,691421,2024-12-16,1263.38,Cash,Hungary
2055877,1198602,2022-10-16,755.46,Cash,El Salvador
2746985,256787,2022-11-24,3557.11,Cash,Syrian Arab Republic
5247239,1201438,2023-02-05,1491.45,PayPal,Aruba
2627505,953888,2022-02-11,1150.61,PayPal,Netherlands Antilles
2925823,155467,2021-11-29,518.37,Bank Transfer,Jersey
3129852,1284361,2024-03-16,4930.36,Bank Transfer,Ecuador
7678363,189341,2024-06-13,1940.78,Bank Transfer,El Salvador
3118449,1436930,2023-02-02,1445.15,Bank Transfer,Poland
7137381,860386,2022-05-27,5003.83,PayPal,Burkina Faso
1129110,361812,2024-03-16,1340.75,Cash,Namibia
3020149,1506197,2022-05-14,283.55,Bank Transfer,Qatar
2549192,1621922,2023-07-16,1112.33,Credit Card,Tanzania
7172949,497173,2022-07-05,1459.05,Cash,Djibouti
7099196,1947522,2021-09-19,893.6,Credit Card,Uruguay
6157323,897510,2024-04-27,2687.86,Credit Card,Martinique
3628517,1466418,2023-03-11,443.96,Cash,Guam
3249496,1115137,2024-03-31,2260.75,Cash,Barbados
3539386,1790853,2024-11-23,182.41,Bank Transfer,Libyan Arab Jamahiriya
3262355,873428,2024-09-18,745.15,Credit Card,Angola
2130499,185593,2022-09-21,921.58,Credit Card,Lao People's Democratic Republic
4919028,1066929,2023-06-13,2776.41,Bank Transfer,Romania
102401,970674,2023-08-31,3822.49,PayPal,Trinidad and Tobago
6684314,1670677,2024-12-03,1251.21,Cash,Bosnia and Herzegovina
5999248,1457435,2024-12-03,2994.24,Bank Transfer,United States Minor Outlying Islands
1142435,530737,2023-04-22,1174.98,PayPal,Cameroon
5911371,1685043,2022-05-28,3805.78,PayPal,Canada
802222,890332,2025-05-29,840.72,Credit Card,Burundi
2878641,1417059,2022-09-02,2534.76,Bank Transfer,Swaziland
2126340,1511461,2021-10-03,359.3,PayPal,Cape Verde
930447,269234,2022-09-05,191.02,PayPal,Taiwan
2436701,1128746,2021-12-15,510.69,PayPal,Burkina Faso
7350446,914843,2024-10-02,1411.49,PayPal,American Samoa
3200423,1980237,2024-04-20,6499.67,Cash,Vietnam
3538176,1472242,2023-08-22,653.79,Credit Card,Puerto Rico
5401787,1765766,2025-08-02,809.28,Bank Transfer,Guyana
3100141,587807,2024-08-16,2791.51,Cash,Liberia
265502,604264,2024-08-03,2554.47,Credit Card,Denmark
7578885,472250,2024-04-22,2496.39,Bank Transfer,Saint Kitts and Nevis
3993432,1239148,2025-05-27,1582.84,PayPal,New Caledonia
5169147,80690,2025-02-14,1158.55,PayPal,Nigeria
5536137,1831683,2022-10-31,2402.99,Bank Transfer,Botswana
1910228,1582459,2022-02-09,3289.76,Credit Card,Guam
7112846,1582491,2024-12-06,4382.32,Credit Card,Korea
3157823,1986589,2022-12-24,2056.06,Bank Transfer,Barbados
6523369,247175,2021-10-06,1564.5,PayPal,Northern Mariana Islands
5307460,688478,2025-08-14,3201.46,PayPal,Equatorial Guinea
1702153,1463577,2024-03-20,2552.33,Credit Card,Solomon Islands
6185620,549769,2021-10-04,2421.88,Credit Card,Benin
5795029,1090265,2022-04-01,2657.24,Cash,Venezuela
2825926,117377,2022-03-16,777.68,Bank Transfer,Ethiopia
1746088,1998984,2025-02-05,1394.61,Cash,Ecuador
2134802,177965,2022-12-03,920.56,Bank Transfer,Nigeria
7938468,1740161,2022-09-29,1655.47,Cash,Bangladesh
7794567,1895289,2025-04-12,72.86,Credit Card,British Indian Ocean Territory (Chagos Archipelago)
3160131,841323,2022-11-14,1928.3,Credit Card,Turkey
1763207,1877328,2023-07-12,6151.52,PayPal,France
531360,1927509,2022-09-24,51.98,Bank Transfer,Papua New Guinea
5127380,413113,2024-02-19,2168.97,Cash,Bermuda
4885399,1173473,2023-07-07,167.25,Credit Card,French Guiana
5028940,1348064,2023-12-01,586.33,PayPal,Vietnam
2636413,1985262,2023-08-29,1716.4,PayPal,Niger
3191780,88310,2024-02-16,1573.92,PayPal,Luxembourg
3807806,658629,2022-09-22,4142.56,Credit Card,Togo
587886,1995133,2024-09-20,362.09,PayPal,Nicaragua
751416,531775,2024-07-03,3266.92,PayPal,Iraq
2757294,380793,2022-03-18,424.89,Bank Transfer,Pakistan
7229888,772677,2023-09-11,1154.57,Cash,Martinique
674416,171902,2022-10-07,600.2,PayPal,Saint Vincent and the Grenadines
5107766,394762,2025-07-24,3312.48,Bank Transfer,Latvia
4397942,380436,2023-02-10,3213.94,Bank Transfer,Turks and Caicos Islands
1962683,1705663,2022-09-23,2681.38,PayPal,Central African Republic
5104358,1713673,2025-03-30,1288.03,Cash,Croatia
4747101,1908483,2021-09-03,424.51,PayPal,Comoros
5818771,235030,2022-09-03,2171.22,PayPal,South Africa
5457878,1752673,2021-10-22,1551.17,Cash,Romania
2995741,1005747,2024-11-30,3429.99,Cash,Turkey
7836273,738549,2025-06-26,0.0,Credit Card,French Polynesia
2170222,77285,2021-09-24,1549.6,Bank Transfer,South Georgia and the South Sandwich Islands
6437168,140076,2021-11-03,3718.24,Credit Card,Guernsey
1164414,1840715,2025-01-29,601.58,Cash,Armenia
5865532,1108084,2024-06-28,1645.83,PayPal,Italy
379154,641946,2023-06-04,1319.98,Bank Transfer,Italy
4662051,577129,2023-09-23,891.22,PayPal,Austria
1071492,599006,2023-12-30,1108.66,Credit Card,Kuwait
1276297,772223,2022-12-17,1462.56,Bank Transfer,Somalia
1174451,987585,2024-01-26,1370.1,Cash,Eritrea
377912,1494964,2021-10-09,2790.86,PayPal,Ethiopia
5961513,765554,2024-12-28,1297.45,PayPal,Uganda
4107419,204378,2022-02-06,798.59,Cash,New Zealand
7658745,144902,2023-06-21,0.0,Cash,Kazakhstan
1090616,1868030,2025-03-09,1369.9,Credit Card,Bolivia
2841860,946403,2021-12-07,1204.17,PayPal,Madagascar
7267641,1552626,2025-02-26,2781.84,Credit Card,Czech Republic
7087200,1137215,2025-07-01,1927.5,PayPal,El Salvador
5205345,1171497,2022-11-08,650.37,Credit Card,Norfolk Island
5981011,1168429,2023-03-02,3499.83,Cash,Syrian Arab Republic
5080059,498549,2021-11-07,1171.43,Cash,Dominican Republic
6903027,1108631,2023-01-08,831.21,PayPal,Cyprus
6458660,1597663,2025-06-21,480.32,Credit Card,Italy
6362545,1396239,2022-03-20,598.52,PayPal,Hungary
6656804,624000,2024-03-16,4656.36,Cash,Tanzania
6955056,997237,2022-06-07,1611.12,Credit Card,Western Sahara
349824,1257210,2024-12-27,4266.64,PayPal,Uzbekistan
2130915,250558,2022-01-02,2251.5,Bank Transfer,Estonia
1785442,6898,2024-01-07,1991.2,PayPal,Egypt
4373970,877639,2022-04-28,797.92,Cash,Myanmar
7646935,1636974,2022-12-28,2640.88,PayPal,Liechtenstein
7534343,180388,2022-04-03,1078.12,Credit Card,Moldova
3407323,360718,2024-06-30,1883.26,Credit Card,Turkey
4233008,1952636,2023-09-05,3666.69,PayPal,San Marino
7743616,975490,2024-08-26,0.0,Bank Transfer,Mali
6625461,109771,2025-07-01,1670.31,PayPal,United Arab Emirates
6232270,617897,2023-07-28,1714.83,Bank Transfer,Lao People's Democratic Republic
6880088,1406209,2023-05-01,1366.0,PayPal,Monaco
7124765,504976,2022-11-08,67.44,Cash,Angola
462854,114827,2024-06-11,1950.5,Cash,Egypt
5774547,960409,2022-07-26,1783.77,PayPal,Myanmar
438158,885293,2022-11-20,1127.08,Cash,China
7917896,1231290,2024-11-27,905.08,Credit Card,Belize
535558,593864,2024-11-12,2658.56,Bank Transfer,Australia
2090103,161753,2024-06-22,378.25,Credit Card,Saint Vincent and the Grenadines
5490059,480880,2024-08-28,1117.25,PayPal,Yemen
1022938,1742821,2022-10-18,0.0,Bank Transfer,Brunei Darussalam
4575651,425303,2021-12-13,1163.08,Cash,New Zealand
4779933,1481837,2021-11-29,3201.59,Bank Transfer,Belize
337733,1771026,2023-04-22,1063.76,PayPal,New Caledonia
215692,1421124,2025-04-28,1642.05,Cash,Burkina Faso
4220545,1210820,2025-04-30,2796.39,Cash,Panama
4998994,1880951,2022-10-24,2157.13,Credit Card,Saint Lucia
2500092,1449743,2022-04-19,1735.84,PayPal,Guinea
277783,980798,2023-06-18,1552.51,PayPal,Mongolia
172387,231118,2023-01-07,4038.45,Bank Transfer,Costa Rica
2812600,988073,2022-05-18,307.01,Credit Card,Qatar
1612822,778951,2022-06-15,593.11,PayPal,San Marino
6490049,173551,2022-12-21,1049.48,Credit Card,Argentina
5072725,59584,2023-11-01,5534.2,PayPal,Bahamas
7392434,1578161,2024-12-27,0.0,Cash,Brazil
1215024,1863979,2023-07-27,1885.95,Cash,Kazakhstan
7671167,294112,2023-07-08,1271.6,PayPal,Singapore
2013517,1412621,2025-05-28,661.55,Bank Transfer,Montserrat
6937407,1526920,2023-10-04,0.0,PayPal,Suriname
3974042,181765,2023-03-29,2534.84,Cash,Bermuda
2631904,686362,2024-04-09,1678.27,Cash,Hong Kong
5107531,382753,2025-07-23,1553.73,Cash,Luxembourg
7076883,1939756,2022-01-09,1307.6,PayPal,Algeria
2654427,1586387,2025-03-19,488.62,Bank Transfer,South Georgia and the South Sandwich Islands
3566098,910041,2025-01-21,0.0,PayPal,Kenya
5077418,1608732,2025-01-04,2806.15,Bank Transfer,Tonga
4176094,900850,2025-08-14,47.9,Bank Transfer,Turkmenistan
3352118,51438,2022-10-23,3966.76,Bank Transfer,North Macedonia
5993028,1287167,2021-12-25,883.74,PayPal,New Zealand
5373904,497725,2023-06-13,0.0,Bank Transfer,Antigua and Barbuda
3430438,541388,2024-05-14,1481.84,Bank Transfer,Haiti
3606295,1272775,2024-10-15,880.98,Credit Card,Slovakia (Slovak Republic)
460388,786811,2021-09-01,4348.97,Cash,Egypt
7223192,421882,2022-07-16,7371.82,Cash,Palau
6177952,265875,2023-04-19,2670.3,Credit Card,Greece
6279371,164622,2024-10-27,223.36,Credit Card,Kuwait
3938380,75244,2024-12-20,202.61,Bank Transfer,Oman
6739874,664018,2023-06-10,4176.64,PayPal,South Georgia and the South Sandwich Islands
6066960,565210,2024-10-05,4538.62,Credit Card,Tuvalu
2615930,1176630,2025-01-10,1282.02,Bank Transfer,Gibraltar
306204,1014606,2023-04-27,4837.8,Bank Transfer,Myanmar
660185,651101,2024-04-13,977.98,Credit Card,Hungary
5581779,498611,2022-08-17,2506.8,Credit Card,Costa Rica
7719853,449643,2024-05-17,2997.62,Bank Transfer,Antigua and Barbuda
2894859,1735076,2022-07-05,725.56,Bank Transfer,Solomon Islands
525348,1648673,2023-06-20,0.0,Cash,Brunei Darussalam
1442512,418090,2022-09-05,5816.55,Bank Transfer,Czech Republic
6044940,856672,2022-09-08,107.25,PayPal,Burundi
7248740,608587,2025-06-20,548.55,Credit Card,New Caledonia
936367,499070,2022-11-18,292.61,PayPal,Comoros
4099164,1351798,2024-01-10,3693.5,Bank Transfer,Luxembourg
3904154,1650136,2024-05-20,2545.0,Cash,Cook Islands
4462127,987489,2022-09-14,2748.79,Credit Card,Egypt
6389988,43761,2022-06-27,1002.9,Credit Card,Zambia
2170701,1421922,2025-01-28,1803.54,Bank Transfer,Burundi
1209757,1913210,2022-06-18,2849.98,Credit Card,Pitcairn Islands
697537,714801,2022-10-13,1244.31,Bank Transfer,Argentina
7421328,1788803,2022-10-20,1751.24,Cash,Trinidad and Tobago
6173237,1258840,2024-08-26,467.52,Bank Transfer,Nigeria
2800683,638890,2022-05-11,4759.69,Cash,Sierra Leone
934514,1730044,2022-03-13,350.65,Bank Transfer,Cocos (Keeling) Islands
5068136,1130954,2024-05-04,558.33,Cash,Trinidad and Tobago
6533624,741701,2022-08-10,1817.53,PayPal,Syrian Arab Republic
5904392,482889,2025-03-28,1774.65,Credit Card,Bahrain
1646831,265062,2024-04-02,1338.72,Cash,Singapore
2233767,283943,2023-07-04,0.0,Bank Transfer,Botswana
7478801,1514096,2024-01-13,1509.76,Cash,Ukraine
6354585,1210055,2023-05-08,7372.24,PayPal,Djibouti
6466348,1750546,2021-10-19,1359.13,Bank Transfer,Jamaica
1516721,1541008,2025-03-09,1408.85,PayPal,Morocco
7375330,1062981,2023-11-02,1965.13,Credit Card,Guinea-Bissau
4140513,1189698,2024-11-22,3782.08,PayPal,Thailand
5506370,454595,2024-04-04,2055.87,Credit Card,Namibia
4008057,753802,2024-08-26,5384.76,Credit Card,Belize
333341,1222323,2024-02-07,1871.13,Bank Transfer,Zambia
7316160,416139,2023-12-12,2802.32,Credit Card,Switzerland
2109317,1894466,2023-05-22,546.19,Cash,Niger
5215425,813038,2022-08-06,737.04,Credit Card,Bhutan
171712,611177,2023-09-08,3103.64,PayPal,Iraq
2028996,869830,2024-07-08,831.21,Bank Transfer,Korea
5008301,1238866,2022-11-23,1430.52,Credit Card,Spain
6679731,191108,2022-10-21,2719.89,Bank Transfer,Taiwan
1047941,1707438,2025-02-26,1618.46,Credit Card,Latvia
1436087,697930,2023-12-08,4720.24,Cash,New Zealand
6695774,1686094,2022-08-28,0.0,Bank Transfer,Cameroon
6685192,1070884,2024-01-31,2967.05,Credit Card,Maldives
1998485,628404,2024-09-12,2446.96,Cash,Saint Vincent and the Grenadines
7774149,1596992,2021-12-12,907.0,PayPal,Albania
7707569,1698054,2023-11-17,737.0,Bank Transfer,Colombia
2307441,925575,2022-01-14,747.11,Cash,Holy See (Vatican City State)
4295321,292125,2022-03-30,0.0,Cash,Honduras
6642125,913061,2024-11-02,4036.34,PayPal,Luxembourg
6202100,157413,2024-11-09,2277.05,Bank Transfer,San Marino
108968,1825694,2023-11-06,1882.08,Bank Transfer,Norfolk Island
6792753,290814,2022-07-25,3642.87,Bank Transfer,Cuba
1917369,804794,2024-01-16,0.0,PayPal,Armenia
6855485,226500,2021-11-22,2988.16,Credit Card,Malaysia
6549910,401609,2023-03-30,1895.75,Cash,American Samoa
2627811,283914,2024-04-08,1008.54,Cash,Gabon
2514783,1805890,2023-11-24,3646.39,PayPal,Zimbabwe
5086024,1682151,2023-11-01,1455.64,Bank Transfer,Cayman Islands
7220463,1274311,2024-08-08,0.0,Credit Card,Slovenia
2614983,1505469,2025-06-13,1308.72,Cash,Dominica
5218542,1492869,2023-09-09,912.96,Credit Card,Germany
5289699,1515761,2021-11-24,920.43,Bank Transfer,Bosnia and Herzegovina
546159,164765,2022-09-02,77.96,Credit Card,Turkmenistan
6462978,1983265,2023-01-27,2237.31,Cash,Greenland
1846168,1813689,2021-09-21,2864.53,Bank Transfer,Bouvet Island (Bouvetoya)
4951379,521127,2021-10-05,0.0,PayPal,United Arab Emirates
4568664,1484716,2024-11-11,716.3,PayPal,Vietnam
3748995,1253565,2024-09-20,1941.91,Cash,Lebanon
3891835,963327,2024-10-06,3275.32,PayPal,Madagascar
7870339,20494,2024-06-15,3684.65,Credit Card,Denmark
7275596,1594383,2023-05-05,4996.47,Bank Transfer,Romania
2831888,63139,2025-05-01,3022.24,Bank Transfer,Estonia
4567527,980521,2021-12-02,2395.39,PayPal,Bosnia and Herzegovina
4796959,1235842,2025-06-12,2814.66,Credit Card,Hong Kong
469251,1517740,2024-07-19,643.98,PayPal,Swaziland
5361243,1554837,2021-11-05,1007.36,Credit Card,Saint Kitts and Nevis
3028251,1173578,2025-08-01,463.74,Bank Transfer,Yemen
779097,1499470,2025-06-14,872.4,Credit Card,Indonesia
4672256,328602,2023-07-25,478.65,Credit Card,Rwanda
1269688,1182599,2024-10-15,0.0,Bank Transfer,Canada
7732091,1796792,2023-05-31,552.32,Credit Card,Bolivia
3616125,681084,2023-07-30,613.72,PayPal,Mauritius
2457224,1326406,2025-03-02,1610.25,Bank Transfer,Sudan
5721184,195261,2023-12-09,873.6,Credit Card,Guernsey
3272476,722621,2022-11-08,2460.13,Cash,Samoa
2349767,1800257,2025-07-18,2561.0,Bank Transfer,Uzbekistan
7813619,1222180,2024-01-15,2342.24,Cash,Russian Federation
1201488,1185500,2024-07-25,3540.88,Bank Transfer,Uruguay
6097400,1482050,2021-09-13,1395.2,Credit Card,Norway
862854,149362,2023-10-15,1288.56,PayPal,Colombia
1423922,124180,2024-08-11,5254.24,Bank Transfer,Cambodia
3025454,73183,2021-11-13,3561.75,Credit Card,Spain
2767974,1909324,2024-09-12,3710.34,Credit Card,Nepal
5977552,1405060,2023-08-16,1485.3,Bank Transfer,Turkmenistan
5976624,1700459,2022-10-25,2833.58,Bank Transfer,Spain
7731997,807796,2021-11-21,3154.76,Cash,Myanmar
3463674,1193560,2022-10-09,1736.55,PayPal,Ghana
93370,1810533,2023-08-14,0.0,Cash,Libyan Arab Jamahiriya
3626733,780450,2024-04-05,3421.12,Cash,Saint Barthelemy
3408199,945380,2025-03-23,7040.37,Cash,Comoros
6676433,1858820,2023-12-25,268.36,Bank Transfer,Bouvet Island (Bouvetoya)
6012069,1079220,2024-05-07,1175.06,Cash,Ukraine
267703,831052,2022-12-14,2570.45,Bank Transfer,Peru
3288051,1998481,2022-10-08,2661.59,Bank Transfer,Holy See (Vatican City State)
6393552,1968295,2023-09-11,856.26,PayPal,Oman
7913889,386769,2023-03-09,1970.64,Bank Transfer,Wallis and Futuna
7185238,1002979,2024-10-06,439.64,Bank Transfer,Andorra
5073102,1967625,2025-08-01,605.15,PayPal,San Marino
5697160,581058,2024-05-13,492.76,Credit Card,Belgium
4172834,720294,2024-10-29,2090.27,PayPal,Italy
7198856,209258,2025-01-08,0.0,PayPal,North Macedonia
3733923,695113,2023-03-14,1827.94,PayPal,Madagascar
2685174,308167,2022-05-09,1229.11,Credit Card,Lao People's Democratic Republic
3067712,1425690,2023-11-01,4151.99,Bank Transfer,Philippines
7134500,1345636,2022-09-21,671.6,PayPal,Cuba
2750744,1998665,2025-02-19,1002.78,Credit Card,Anguilla
7861793,1126841,2022-08-17,1806.32,PayPal,Cook Islands
4549555,655530,2022-03-03,3427.16,Cash,Belize
3593009,1043570,2023-02-27,1620.46,Credit Card,Montenegro
2516756,1196812,2022-02-04,1414.64,Credit Card,Barbados
1476173,1479200,2025-06-30,273.76,Cash,Venezuela
5925884,1856768,2025-02-05,997.38,PayPal,Niue
1533896,249567,2024-06-06,0.0,Credit Card,Egypt
7185051,763330,2023-07-30,4930.68,Cash,Togo
4550890,75660,2025-06-03,5009.33,PayPal,Niger
4598180,1899119,2025-06-30,2999.62,Cash,Lithuania
4390292,1674276,2025-07-31,1471.23,Cash,Estonia
3671005,180505,2022-12-24,5835.27,Cash,Aruba
5098610,1007950,2022-02-18,1412.32,Cash,Spain
3791513,1106662,2025-01-08,1660.5,PayPal,Bahamas
3663324,753506,2025-02-08,147.55,Credit Card,Djibouti
7113668,1569713,2023-12-23,326.58,Cash,Namibia
2212623,114441,2023-09-27,0.0,PayPal,Isle of Man
3621901,83739,2023-06-16,481.11,Credit Card,Mauritius
